x,8805|TRIM24|O15164,6119|RPA3|P35244,84678|KDM2B|Q8NHM5,3431|SP110|Q9HB58,196528|ARID2|Q68CP9,84661|DPY30|Q9C005,57492|ARID1B|Q8NFD5,51780|KDM3B|Q7LBC6,55274|PHF10|Q8WUB8,11107|PRDM5|Q9NQX1,1912|PHC2|Q8IXK0,3720|JARID2|Q92833,6595|SMARCA2|P51531,30827|CXXC1|Q9P0U4,6749|SSRP1|Q08945,10943|MSL3|Q8N5Y2,80854|SETD7|Q8WTS6,79831|KDM8|Q8N371,57713|SFMBT2|Q5VUG0,84759|PCGF1|Q9BSM1,23476|BRD4|O60885,9219|MTA2|O94776,10919|EHMT2|Q96KQ7,4221|MEN1|O00255,10933|MORF4L1|Q9UBU8,63976|PRDM16|Q9HAZ2,57504|MTA3|Q9BTC8,84148|KAT8|Q9H7Z6,91133|L3MBTL4|Q8NA19,5431|POLR2B|P30876,55140|ELP3|Q9H9T3,80335|WDR82|Q6UXN9,10389|SCML2|Q9UQR0,10771|ZMYND11|Q15326,4673|NAP1L1|P55209,2146|EZH2|Q15910,11108|PRDM4|Q9UKN5,54620|FBXL19|Q6PCT2,29117|BRD7|Q9NPI1,8467|SMARCA5|O60264,3065|HDAC1|Q13547,26038|CHD5|Q8TDI0,8726|EED|O75530,9329|GTF3C4|Q9UKN8,23613|ZMYND8|Q9ULU4,22992|KDM2A|Q9Y2K7,142|PARP1|P09874,10013|HDAC6|Q9UBN7,54617|INO80|Q9ULG1,9810|RNF40|O75150,9869|SETDB1|Q15047,9682|KDM4A|O75164,8085|MLL2|O14686,23028|KDM1A|O60341,9739|SETD1A|O15047,84108|PCGF6|Q9BYE7,23569|PADI4|Q9UM07,3015|H2AFZ|P0C0S5,26147|PHF19|Q5T6S3,1911|PHC1|P78364,54904|WHSC1L1|Q9BZ95,10419|PRMT5|O14744,3276|PRMT1|Q99873,23246|BOP1|Q14137,6045|RNF2|Q99496,387893|SETD8|Q9NQR1,23411|SIRT1|Q96EB6,6597|SMARCA4|P51532,83746|L3MBTL2|Q969R5,8520|HAT1|O14929,2145|EZH1|Q92800,51230|PHF20|Q9BVI0,5563|PRKAA2|P54646,55193|PBRM1|Q86U86,6601|SMARCC2|Q8TAQ2,80012|PHC3|Q8NDX5,10765|KDM5B|Q9UGL1,54093|SETD4|Q9NVD3,79960|PHF17|Q6IE81,11143|KAT7|O95251,8289|ARID1A|O14497,26013|L3MBTL1|Q9Y468,11091|WDR5|P61964,6419|SETMAR|Q53H47,23466|CBX6|O95503,23774|BRD1|O95696,10902|BRD8|Q9H0E9,5252|PHF1|O43189,5927|KDM5A|P29375,23135|KDM6B|O15054,51460|SFMBT1|Q9UHJ3,84444|DOT1L|Q8TEK3,546|ATRX|P46100,8242|KDM5C|P41229,23030|KDM4B|O94953,6603|SMARCD2|Q92925,6672|SP100|P23497,55693|KDM4D|Q6B0I6,60|ACTB|P60709,23309|SIN3B|O75182,1105|CHD1|O14646,64754|SMYD3|Q9H7B4,10322|SMYD5|Q6GMV2,57634|EP400|Q96L91,80853|JHDM1D|Q6ZMT4,2289|FKBP5|Q13451,22955|SCMH1|Q96GD3,65980|BRD9|Q9H8M2,10196|PRMT3|O60678,25942|SIN3A|Q96ST3,2965|GTF2H1|P32780,1107|CHD3|Q12873,23081|KDM4C|Q9H3R0,8208|CHAF1B|Q13112,56979|PRDM9|Q9NQV7,84456|L3MBTL3|Q96JM7,5110|PCMT1|P22061,6015|RING1|Q06587,27154|BRPF3|Q9ULD4,23133|PHF8|Q9UPP1,389856|USP27X|A6NNY8,54623|PAF1|Q8N7H5,158880|USP51|Q70EK9,3066|HDAC2|Q92769,84289|ING5|Q8WYH8,1108|CHD4|Q14839,6594|SMARCA1|P28370,3054|HCFC1|P51610,8535|CBX4|O00257,639|PRDM1|O75626,84733|CBX2|Q14781,2186|BPTF|Q12830,5931|RBBP7|Q16576,10498|CARM1|Q86X55,7468|WHSC1|O96028,56981|PRDM11|Q9NQV5,8930|MBD4|O95243,57680|CHD8|Q9HCK8,58508|MLL3|Q8NEZ4,51105|PHF20L1|A8MW92,23492|CBX7|O95931,11335|CBX3|Q13185,10036|CHAF1A|Q13111,53615|MBD3|O95983,27125|AFF4|Q9UHB7,6596|HLTF|Q14527,59336|PRDM13|Q9H4Q3,84787|SUV420H2|Q86Y97,6604|SMARCD3|Q6STE5,7290|HIRA|P54198,57332|CBX8|Q9HC52,7319|UBE2A|P49459,7403|KDM6A|O15550,56950|SMYD2|Q9NRG4,10155|TRIM28|Q13263,8850|KAT2B|Q92831,6605|SMARCE1|Q969G3,22823|MTF2|Q9Y483,4204|MECP2|P51608,150572|SMYD1|Q8NB12,55818|KDM3A|Q9Y4C1,2648|KAT2A|Q92830,10951|CBX1|P83916,23522|KAT6B|Q8WYB5,22976|PAXIP1|Q6ZW49,9070|ASH2L|Q9UBL3,64324|NSD1|Q96L73,114826|SMYD4|Q8IYR2,11168|PSIP1|O75475,2122|MECOM|Q13465,4152|MBD1|Q9UIS9,9611|NCOR1|O75376,4299|AFF1|P51825,648|BMI1|P35226,2962|GTF2F1|P35269,1106|CHD2|O14647,5929|RBBP5|Q15291,6602|SMARCD1|Q96GM5,22933|SIRT2|Q8IXJ6,8932|MBD2|Q9UBB5,6046|BRD2|P25440,672|BRCA1|P38398,11198|SUPT16H|Q9Y5B9,6839|SUV39H1|O43463,79813|EHMT1|Q9H9B1,51592|TRIM33|Q9UPN9,56341|PRMT8|Q9NR22,5928|RBBP4|Q09028,65094|JMJD4|Q9H9V9,7994|KAT6A|Q92794,55929|DMAP1|Q9NPF5,9031|BAZ1B|Q9UIG0,11176|BAZ2A|Q9UIF9,7799|PRDM2|Q13029,51147|ING4|Q9UNL4,23326|USP22|Q9UPT9,6599|SMARCC1|Q92922,7862|BRPF1|P55201,3275|PRMT2|P55345,23468|CBX5|P45973,84333|PCGF5|Q86SE9,51111|SUV420H1|Q4FZB7,23210|JMJD6|Q6NYC1,6598|SMARCB1|Q12824,9112|MTA1|Q13330,86|ACTL6A|O96019,23512|SUZ12|Q15022,7703|PCGF2|P35227,6304|SATB1|Q01826
11168|PSIP1|O75475,44.00924946942833,100.0,46.686494287549905,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.59920255752693,100.0,100.0,47.24777371706621,100.0,64.19965236771183,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.79349426783399,100.0,100.0,100.0,100.0,56.08968485313133,100.0,100.0,100.0,100.0,52.088389489989,91.61163314860637,100.0,100.0,80.66223544104716,100.0,100.0,94.42204950467398,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.44491036384932,100.0,100.0,100.0,99.99999999987601,91.97204543293839,100.0,69.59541910084579,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.26772111423263,94.53275293506053,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9999999912,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.82527762653345,100.0,100.0,100.0,100.0,100.0,100.0,93.60369937556939,83.06425796438265,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.95857575374656,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.49198522214398,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.92744229577374,100.0,97.69827123340411,100.0,58.159527069493365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.82254605123175,100.0,100.0,100.0,100.0,100.0,40.524822682697376,100.0,100.0,51.18068305196049,100.0,96.6738684087065,100.0,100.0,100.0,89.81634919608206,100.0,100.0,100.0,100.0,96.23621532996053,100.0,100.0,41.000581771802544,100.0,100.0,68.77978933505278,77.87252736724632,82.16382383670742,100.0,100.0,100.0,100.0
2122|MECOM|Q13465,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,49.67459512255381,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.22122014365094,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4152|MBD1|Q9UIS9,100.0,100.0,100.0,100.0,100.0,75.88578076893037,100.0,100.0,71.76768459547425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.87504957477968,100.0,100.0,100.0,84.21798200790703,100.0,100.0,98.97321255712862,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0922329124365,100.0,100.0,100.0,99.84367318664965,89.77507999867072,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.52018533620115,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.460962484196,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.72119463606465,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.65448118948746,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.026707404564874,100.0,79.67895047061756,100.0,100.0,100.0,90.85664639369041,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.25987629799282,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,72.23230876665538,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
9611|NCOR1|O75376,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.86145936375937,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.12535798332537,100.0,100.0,100.0,95.63733543608625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.60713711028365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46.126070662942375,100.0,45.88000357512369,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4299|AFF1|P51825,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,64.62473458136289,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.19587224338493,100.0,100.0,91.1799288661755,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.66916850886513,100.0,100.0,100.0,99.68757877810667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.50824246309318,100.0,100.0,100.0,100.0,100.0,100.0,44.453251148030596,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.60572317468168,100.0,100.0,100.0,100.0,100.0,100.0,77.54434180799934,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51.585482395289326,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.97005151726302,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61.89981825801405,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
648|BMI1|P35226,100.0,100.0,16.097706265669935,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.833164928378986,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.342421575278445,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36.36144655454479,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94931296369603,100.0,100.0,100.0,100.0,62.02948856383679,99.94097500041704,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.156028535378848,100.0,100.0,100.0,15.354253816415113,100.0,97.2974899206478,100.0,100.0,13.46847798910919,100.0,100.0,100.0,26.68468777665975,100.0,100.0,100.0,100.0,100.0,100.0,14.930012604110518,100.0,100.0,100.0,100.0,100.0,100.0,34.795447982668826,100.0,17.88552145657759,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.80414161394374,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.1423760607622,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9.722278075594904,100.0,100.0,100.0,100.0,100.0,94.26019545720204,100.0,100.0,100.0,100.0,22.316455179318083,100.0,20.316742784406486,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20.908003891943455,22.11476254272327,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.636951530872013,100.0,100.0,43.524259188726944,99.9953403257087,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.261310119975231,100.0,100.0,100.0,100.0,100.0,100.0,11.351673446712942,100.0
2962|GTF2F1|P35269,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.87849261998475,100.0,100.0,99.06301965243162,100.0,100.0,99.92019922419564,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.30905786142385,100.0,100.0,100.0,67.11446200047655,99.98480346472228,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.7119912515304,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13.283006178329192,100.0,100.0,100.0,100.0,100.0,99.38725864552207,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11.639696462361215,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.99792335684832,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26.910165451568645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1106|CHD2|O14647,100.0,100.0,100.0,100.0,100.0,100.0,48.810895720958186,100.0,100.0,100.0,44.15707613113016,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.45892143692777,100.0,36.360752424859825,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.51790544932618,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.58862943809174,100.0,100.0,100.0,99.99539531806596,82.79267616272189,100.0,57.577090530282256,100.0,100.0,77.67423455111253,100.0,100.0,100.0,100.0,100.0,100.0,53.03889398191754,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.98340413225677,100.0,45.105286333592424,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,47.07537224108839,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41.75374690987406,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41.78953486329029,100.0,100.0,100.0,59.02538429434761,100.0,100.0,45.51891545023073,100.0,100.0,26.770318358468934,100.0,100.0,100.0,100.0,100.0,100.0,94.01353704934554,100.0,100.0,100.0,51.879319392511526,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.34336240046669,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5929|RBBP5|Q15291,100.0,100.0,100.0,100.0,100.0,10.6790964267853,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11.142806757720358,91.08626959769724,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,19.33693363381753,100.0,100.0,100.0,28.329208150130757,100.0,97.39091637252682,100.0,24.87130660749412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.81356499345827,93.36971351482109,100.0,100.0,99.62990944048315,100.0,19.314332410521203,99.97570885376429,100.0,100.0,100.0,100.0,100.0,11.287451329917708,100.0,13.956910262681312,40.92750651289542,100.0,99.9999999615,100.0,100.0,100.0,99.94797647488559,99.99852503263357,100.0,68.71838746889894,100.0,100.0,100.0,42.98954685904446,100.0,100.0,29.688559475045505,100.0,93.66293444961586,97.44472551364042,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8.399998811897532,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.43189911396735,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.98120529993938,74.87002403867751,100.0,100.0,100.0,100.0,100.0,47.07414160310441,100.0,100.0,100.0,18.600108097288604,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.22098358642634,29.67273900842174,100.0,50.49574031281979,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8.09279365272767,100.0,99.99815005133593,100.0,100.0,100.0,96.89345626258729,100.0,100.0,100.0,100.0,100.0,13.792408939743478,6.907025172947025,100.0,100.0,86.82254605123175,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.733497496816,100.0,100.0,100.0,100.0,98.34583554227727,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.62112230011682,100.0,100.0,97.7764617585289,100.0,100.0,100.0,88.09884958667477,78.32022811199977,100.0,100.0,100.0,100.0
6602|SMARCD1|Q96GM5,100.0,100.0,100.0,100.0,14.080629117108339,100.0,9.959707225090554,100.0,18.356557751405283,100.0,100.0,100.0,7.997427494167146,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.95307731488197,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.169058377974707,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99998580000302,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.62069184136944,99.99245085492991,100.0,100.0,100.0,100.0,8.673449899043524,100.0,100.0,100.0,100.0,100.0,14.255197093362668,9.114374270027257,100.0,100.0,100.0,100.0,100.0,8.127655590636751,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,7.871964494659027,100.0,100.0,45.57583696946521,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,19.433076802924802,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.37305562198928,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8.623934508268471,100.0,100.0,100.0,100.0,100.0,99.99989000018151,100.0,7.791185153587604,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8712129693925,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8.23681074288355,100.0,100.0,100.0,100.0,100.0,100.0,7.28500305995747,100.0,9.22986069848331,100.0,100.0,100.0
22933|SIRT2|Q8IXJ6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48.53115690039769,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
