shRNA,Q1,Q2,Q3,Q4,exp
Klf2.7,-16.40,0.00,-11.55,-5.77,P8-14_rep2
L3mbtl1.1,-6.89,-4.82,-0.40,-3.72,P8-14_rep2
L3mbtl1.2,-0.70,-3.63,-2.44,-4.09,P8-14_rep2
L3mbtl1.3,1.38,0.35,3.21,-0.53,P8-14_rep2
L3mbtl1.4,-1.22,-1.97,1.01,-3.84,P8-14_rep2
L3mbtl2.1,-1.91,-13.98,-2.22,-5.28,P8-14_rep2
L3mbtl2.3,-5.84,-13.69,-3.26,-2.48,P8-14_rep2
L3mbtl2.4,-14.54,-6.94,-14.08,-4.22,P8-14_rep2
L3mbtl3.1,-2.30,-2.91,-1.38,-3.83,P8-14_rep2
L3mbtl3.2,1.22,-1.56,1.35,-2.81,P8-14_rep2
L3mbtl3.3,0.38,-0.54,2.24,-1.33,P8-14_rep2
L3mbtl3.4,0.28,-0.35,1.71,-1.08,P8-14_rep2
L3mbtl4.1,-3.85,-2.35,-0.76,-3.11,P8-14_rep2
L3mbtl4.2,0.93,-2.31,2.53,-0.76,P8-14_rep2
L3mbtl4.3,-1.55,-7.02,0.33,-3.87,P8-14_rep2
L3mbtl4.4,-0.29,-1.80,-0.71,-2.87,P8-14_rep2
Mbd1.1,1.59,-2.29,2.50,-1.23,P8-14_rep2
Mbd1.2,-2.08,-10.90,-1.00,-4.02,P8-14_rep2
Mbd1.3,-2.09,-12.61,-15.13,-8.50,P8-14_rep2
Mbd1.4,1.00,-0.78,2.57,-0.80,P8-14_rep2
Mbd2.2,-15.04,-13.69,-3.42,-7.28,P8-14_rep2
Mbd2.3,0.30,-1.64,2.08,-2.52,P8-14_rep2
Mbd2.4,0.07,-6.85,2.34,-2.84,P8-14_rep2
Mbd3.1,-0.32,-2.38,0.89,-3.28,P8-14_rep2
Mbd3.2,1.06,-0.83,1.51,-1.29,P8-14_rep2
Mbd3.3,-1.93,-14.08,-15.11,-9.58,P8-14_rep2
Mbd3.4,-11.45,-12.96,-18.81,-6.17,P8-14_rep2
Mbd4.1,1.56,0.33,2.53,-0.49,P8-14_rep2
Mbd4.2,-2.41,-3.07,0.66,-2.98,P8-14_rep2
Mbd4.3,-0.44,-2.13,1.68,-2.44,P8-14_rep2
Mbd4.4,1.50,-1.95,0.70,-1.71,P8-14_rep2
Mecom.1,-6.03,-1.84,-0.04,-3.18,P8-14_rep2
Mecom.2,-3.95,-6.69,0.76,-3.85,P8-14_rep2
Mecom.3,-0.10,-4.01,1.62,-1.99,P8-14_rep2
Mecom.4,-3.83,-2.43,0.66,-3.03,P8-14_rep2
Mecp2.1,-11.30,-11.30,-11.30,0.00,P8-14_rep2
Mecp2.2,-7.90,-11.30,-11.30,0.00,P8-14_rep2
Mecp2.3,0.00,-11.30,-11.30,-6.28,P8-14_rep2
Men1.1,-9.62,-3.84,1.40,-4.11,P8-14_rep2
Men1.3,-2.84,-4.80,-0.03,-6.10,P8-14_rep2
Men1.4,-0.60,-0.69,0.61,-0.69,P8-14_rep2
Mll1.1,-6.84,-10.66,-11.30,-9.98,P8-14_rep2
Mll1.2,1.00,-0.24,1.08,-1.54,P8-14_rep2
Mll1.3,-1.08,-0.89,0.87,-0.84,P8-14_rep2
Mll1.4,-2.43,-1.78,-8.09,-4.04,P8-14_rep2
Mll2.1,-1.24,-2.39,-2.43,-3.15,P8-14_rep2
Mll2.2,1.58,-1.07,2.05,-0.51,P8-14_rep2
Mll2.3,-6.98,-9.03,-11.30,-3.92,P8-14_rep2
Mll2.4,-8.83,-5.52,-14.13,-8.72,P8-14_rep2
Mll3.2,0.67,-2.32,1.38,-2.50,P8-14_rep2
Mll3.3,-0.01,-5.52,1.98,-2.85,P8-14_rep2
Mll3.4,-6.07,-4.86,0.62,-3.73,P8-14_rep2
Mll5.1,3.14,0.88,3.10,0.33,P8-14_rep2
Mll5.2,-0.14,-1.29,2.28,-2.17,P8-14_rep2
Mll5.3,-10.56,-3.95,0.85,-6.06,P8-14_rep2
Mll5.4,-1.19,-4.51,-4.31,-3.76,P8-14_rep2
Morf4l1.2,1.91,1.19,3.34,1.42,P8-14_rep2
Morf4l1.3,0.76,-0.35,0.96,-3.84,P8-14_rep2
Morf4l1.4,-1.25,-2.51,2.35,-1.99,P8-14_rep2
Ms4a1,-1.12,-2.71,2.95,-3.72,P8-14_rep2
Ms4a1.2,-0.43,-1.22,2.35,-0.77,P8-14_rep2
Msl3.1,-14.84,-9.34,-9.56,-1.97,P8-14_rep2
Msl3.2,-14.67,-10.76,1.38,-3.72,P8-14_rep2
Msl3.3,1.68,-1.48,1.45,-2.03,P8-14_rep2
Msl3.4,-2.99,-6.35,0.93,-4.64,P8-14_rep2
Mta1.1,-14.37,-11.39,-15.48,-9.42,P8-14_rep2
Mta1.2,-14.96,-11.30,-8.04,-11.22,P8-14_rep2
Mta1.3,-1.65,-9.12,-0.04,-3.64,P8-14_rep2
Mta1.4,0.59,-0.87,1.39,-1.30,P8-14_rep2
Mta2.1,0.54,-2.38,2.26,-1.52,P8-14_rep2
Mta2.2,-0.34,0.02,2.13,-0.43,P8-14_rep2
Mta2.3,-3.79,-13.28,-12.34,-13.02,P8-14_rep2
Mta2.4,-0.96,-4.01,-0.74,-3.27,P8-14_rep2
Mta3.1,0.90,-0.48,1.62,-0.99,P8-14_rep2
Mta3.2,-5.86,-11.30,-15.03,-13.67,P8-14_rep2
Mta3.3,-10.50,-5.10,-13.88,-12.65,P8-14_rep2
Mta3.4,-1.25,-1.72,1.88,-1.53,P8-14_rep2
Mtf2.1,1.41,-0.34,2.26,-0.46,P8-14_rep2
Mtf2.2,-1.08,-1.77,1.56,-1.55,P8-14_rep2
Mtf2.3,-9.71,-14.67,-0.02,-9.90,P8-14_rep2
Mtf2.4,0.02,-4.82,0.69,-2.33,P8-14_rep2
Myst1.1,-8.29,-8.92,-13.87,-13.42,P8-14_rep2
Myst1.2,0.30,-1.14,2.56,-0.77,P8-14_rep2
Myst1.3,-0.14,-2.34,1.50,-2.36,P8-14_rep2
Myst1.4,-2.76,-2.38,0.94,-2.81,P8-14_rep2
Myst2.1,0.40,-1.77,-1.26,-9.44,P8-14_rep2
Myst2.2,-0.64,-2.09,0.90,-3.25,P8-14_rep2
Myst2.3,-6.94,-8.09,0.82,-3.71,P8-14_rep2
Myst2.4,-15.10,-7.59,-19.42,-4.98,P8-14_rep2
Myst3.1,-2.67,-8.98,-13.37,-5.21,P8-14_rep2
Myst3.2,0.99,-0.93,2.65,-1.22,P8-14_rep2
Myst3.3,-1.49,-2.97,0.82,-3.64,P8-14_rep2
Myst3.4,-14.27,0.00,-19.89,-13.02,P8-14_rep2
Myst4.1,-1.28,-1.37,1.61,-1.43,P8-14_rep2
Myst4.3,-2.19,-0.37,-0.97,-3.14,P8-14_rep2
Myst4.4,-13.94,-8.90,0.69,-4.12,P8-14_rep2
Nap1l1.1,-2.15,-9.12,-8.50,-3.05,P8-14_rep2
Nap1l1.2,-14.34,-13.45,-15.91,-9.43,P8-14_rep2
Nap1l1.3,-1.47,-3.10,0.30,-2.21,P8-14_rep2
Nap1l1.4,0.84,-0.31,2.22,-1.39,P8-14_rep2
Nap1l2.1,1.09,-0.51,2.30,-0.79,P8-14_rep2
Nap1l2.2,-10.14,-4.50,0.00,-5.32,P8-14_rep2
Nap1l2.3,-4.42,-5.03,-2.35,-3.30,P8-14_rep2
Nap1l2.4,0.97,-2.31,1.49,-2.26,P8-14_rep2
Nap1l3.1,0.84,0.33,2.22,-0.96,P8-14_rep2
Nap1l3.2,-0.53,-0.01,2.07,-1.18,P8-14_rep2
Nap1l3.3,2.04,1.78,3.34,1.55,P8-14_rep2
Nap1l3.4,0.31,-1.40,2.09,-0.52,P8-14_rep2
Ncoa1.1,1.21,-2.35,2.30,-2.34,P8-14_rep2
Ncoa1.2,1.74,-0.95,2.51,-1.61,P8-14_rep2
Ncoa1.3,-1.14,-2.07,1.35,-1.71,P8-14_rep2
Ncoa1.4,-12.92,-16.96,-14.56,-14.72,P8-14_rep2
Ncoa3.1,-10.10,-14.19,0.00,-9.95,P8-14_rep2
Ncoa3.2,-8.11,-9.04,-4.15,-5.65,P8-14_rep2
Ncoa3.3,-3.19,-4.59,2.12,-2.42,P8-14_rep2
Ncoa3.4,-0.75,-1.82,1.30,-1.37,P8-14_rep2
Ncor1.1,0.59,-0.78,1.45,-0.95,P8-14_rep2
Ncor1.3,0.70,0.00,0.80,-3.95,P8-14_rep2
Ncor1.4,1.75,0.13,1.72,-1.25,P8-14_rep2
Ncor2.1,0.39,-0.81,2.53,-2.46,P8-14_rep2
Ncor2.2,-2.43,-8.97,0.99,-4.04,P8-14_rep2
Ncor2.3,-8.27,-8.36,0.96,-4.15,P8-14_rep2
Ncor2.4,-2.60,-3.11,1.44,-3.20,P8-14_rep2
Nfatc3.2,-0.60,-1.73,3.95,-4.73,P8-14_rep2
Nfatc3.3,-23.75,-8.55,-24.44,-2.41,P8-14_rep2
Nfatc3.7,-4.99,-17.52,-21.37,-20.63,P8-14_rep2
Nfatc3.8,1.95,-3.46,2.86,-3.08,P8-14_rep2
Nsd1.1,-1.08,-0.91,0.94,-0.90,P8-14_rep2
Nsd1.2,-13.04,-2.21,1.34,-3.72,P8-14_rep2
Nsd1.3,-11.53,-6.36,-12.10,-4.14,P8-14_rep2
Nsd1.4,-1.05,-1.96,1.40,-2.42,P8-14_rep2
Orc1.1,-1.95,-3.02,-8.49,-4.97,P8-14_rep2
Orc1.2,1.14,-1.18,2.37,-1.69,P8-14_rep2
Orc1.3,-1.79,-2.30,1.79,-2.49,P8-14_rep2
Orc1.4,-15.22,-8.89,-17.42,-5.26,P8-14_rep2
Padi1.1,0.53,-2.09,2.03,-1.18,P8-14_rep2
Padi1.2,-2.79,-9.37,-6.42,-10.53,P8-14_rep2
Padi1.3,-2.92,-8.43,-4.98,-8.51,P8-14_rep2
Padi1.4,0.15,-0.19,1.87,-0.80,P8-14_rep2
Padi2.1,0.00,0.00,0.00,0.00,P8-14_rep2
Padi2.2,-14.60,0.00,0.00,-5.55,P8-14_rep2
Padi2.3,0.00,0.00,0.00,0.00,P8-14_rep2
Padi3,-7.30,-2.84,0.00,-3.26,P8-14_rep2
Padi4.1,-2.88,-2.34,-2.36,-3.07,P8-14_rep2
Padi4.2,-2.95,-4.53,0.80,-3.15,P8-14_rep2
Padi4.3,-1.04,-1.82,-0.81,-4.14,P8-14_rep2
Padi4.4,-1.59,-1.58,-1.20,-2.46,P8-14_rep2
Padi6.1,1.34,-0.44,2.24,-0.67,P8-14_rep2
Padi6.2,0.00,0.00,0.00,-11.30,P8-14_rep2
Padi6.3,-8.17,-4.80,-12.15,-3.09,P8-14_rep2
Padi6.4,-1.03,-4.53,1.01,-3.95,P8-14_rep2
Paf1.1,0.00,0.00,0.00,-7.78,P8-14_rep2
Paf1.2,0.00,-13.69,0.00,-11.30,P8-14_rep2
Paf1.3,-2.98,-10.10,-3.36,-4.02,P8-14_rep2
Parp1.1,-1.01,-2.66,1.57,-3.08,P8-14_rep2
Parp1.2,-2.91,-3.99,-3.76,-3.84,P8-14_rep2
Parp1.3,1.36,0.61,2.15,-0.86,P8-14_rep2
Parp1.4,-8.15,-11.57,0.00,-3.96,P8-14_rep2
Parp2.1,-10.30,-14.17,-15.01,-11.17,P8-14_rep2
Parp2.2,-10.68,0.00,-13.77,-11.30,P8-14_rep2
Parp2.3,-11.90,0.00,0.00,-0.10,P8-14_rep2
Paxip1.1,-0.79,-2.26,1.68,-1.86,P8-14_rep2
Paxip1.2,0.67,-4.39,-2.88,-3.22,P8-14_rep2
Paxip1.3,-4.24,-3.13,0.58,-3.91,P8-14_rep2
Paxip1.4,1.58,-0.76,1.88,-0.87,P8-14_rep2
Pbrm1.1,0.30,0.57,1.32,-0.96,P8-14_rep2
Pbrm1.2,1.85,1.44,3.32,1.46,P8-14_rep2
Pbrm1.3,0.00,0.00,0.00,0.00,P8-14_rep2
Pbrm1.4,1.07,-2.63,1.36,-2.23,P8-14_rep2
Pcgf1.1,0.76,-1.90,1.26,-1.95,P8-14_rep2
Pcgf1.2,-7.19,-1.99,1.47,-2.90,P8-14_rep2
Pcgf1.3,-1.90,-3.99,-8.56,-5.66,P8-14_rep2
Pcgf1.4,-0.09,-2.31,0.71,-2.18,P8-14_rep2
Pcgf2.2,-2.49,-6.99,2.28,-4.29,P8-14_rep2
Pcgf2.3,-8.50,-10.79,0.88,-7.33,P8-14_rep2
Pcgf2.4,-0.68,-5.02,-7.43,-7.39,P8-14_rep2
Pcgf5.1,-2.82,-5.07,0.98,-7.19,P8-14_rep2
Pcgf5.2,-2.62,-5.80,-12.08,-3.92,P8-14_rep2
Pcgf5.3,-2.91,-1.72,-7.19,-4.00,P8-14_rep2
Pcgf5.4,-1.59,-2.46,-0.65,-4.65,P8-14_rep2
Pcgf6.1,-8.06,-1.75,-8.00,-5.94,P8-14_rep2
Pcgf6.2,-0.71,-5.51,2.14,-3.11,P8-14_rep2
Pcgf6.3,2.95,0.94,3.53,1.41,P8-14_rep2
Pcgf6.4,-1.35,-2.70,1.34,-2.03,P8-14_rep2
Pcmt1.1,-1.93,-1.82,1.63,-3.04,P8-14_rep2
Pcmt1.3,0.79,-2.73,2.29,-2.22,P8-14_rep2
Pcmt1.4,0.14,0.13,2.32,-0.62,P8-14_rep2
Phc1.1,1.08,-0.25,1.47,-1.50,P8-14_rep2
Phc1.2,1.43,-0.46,2.52,-1.08,P8-14_rep2
Phc1.3,-1.31,-4.00,-2.12,-3.12,P8-14_rep2
Phc1.4,-10.50,-2.62,0.00,-11.12,P8-14_rep2
Phc2.1,0.00,0.00,0.00,-11.33,P8-14_rep2
Phc2.2,0.00,-13.48,0.00,0.00,P8-14_rep2
Phc3.1,0.00,0.00,0.00,-6.28,P8-14_rep2
Phc3.2,0.00,0.00,0.00,-2.48,P8-14_rep2
Phc3.3,0.00,-15.16,0.00,0.00,P8-14_rep2
Phf1.1,-1.96,-8.54,-9.38,-3.86,P8-14_rep2
Phf1.2,-1.99,-8.73,-11.43,-3.94,P8-14_rep2
Phf1.3,0.40,-1.25,2.37,-0.98,P8-14_rep2
Phf1.4,0.00,-7.43,0.00,-5.11,P8-14_rep2
Phf10.1,0.00,0.00,-13.69,-5.19,P8-14_rep2
Phf10.2,-3.15,0.00,-11.30,0.00,P8-14_rep2
Phf10.3,0.00,0.00,-13.69,0.00,P8-14_rep2
Phf17.1,-11.12,0.00,-13.69,0.00,P8-14_rep2
Phf17.2,-3.72,-2.21,-0.14,-3.14,P8-14_rep2
Phf19.1,1.42,-2.14,0.77,-1.32,P8-14_rep2
Phf19.2,-4.84,-3.12,0.83,-5.99,P8-14_rep2
Phf19.3,0.44,-0.49,2.05,-1.10,P8-14_rep2
Phf19.4,-15.44,-13.57,-7.68,-14.56,P8-14_rep2
Phf2.1,-11.33,-4.77,1.18,-5.24,P8-14_rep2
Phf2.2,-0.09,-2.53,1.16,-1.93,P8-14_rep2
Phf2.3,-0.83,-2.61,0.77,-1.83,P8-14_rep2
Phf2.4,-14.42,-15.20,-16.34,-10.00,P8-14_rep2
Phf20.1,0.00,0.00,-29.00,0.00,P8-14_rep2
Phf20.2,-1.32,-11.03,0.74,-3.10,P8-14_rep2
Phf20.3,1.40,0.41,2.23,-0.62,P8-14_rep2
Phf20.4,-3.23,-8.04,-3.23,-5.12,P8-14_rep2
Phf20l1.1,-0.81,-1.74,0.89,-3.19,P8-14_rep2
Phf20l1.2,-12.56,-17.43,-16.68,-9.73,P8-14_rep2
Phf20l1.3,-1.00,-2.25,1.19,-1.71,P8-14_rep2
Phf20l1.4,1.75,-0.86,1.49,-0.96,P8-14_rep2
Phf8.1,-0.09,-2.02,1.80,-2.39,P8-14_rep2
Phf8.2,1.58,0.78,2.68,-0.54,P8-14_rep2
Phf8.3,-14.31,0.00,-7.82,-12.61,P8-14_rep2
Phip.1,1.14,0.03,2.66,-0.95,P8-14_rep2
Phip.2,1.25,-1.38,1.39,-0.86,P8-14_rep2
Phip.3,0.00,0.00,-28.64,0.00,P8-14_rep2
Phip.4,-0.16,-2.08,1.54,-2.18,P8-14_rep2
Polr2b.1,-6.23,-17.81,-17.95,-10.62,P8-14_rep2
Polr2b.2,-2.82,-6.39,0.74,-3.12,P8-14_rep2
Polr2b.3,-2.38,-1.51,0.63,-0.62,P8-14_rep2
Polr2b.4,-3.23,-13.14,-4.29,-9.78,P8-14_rep2
Ppargc1a.1,-0.70,-3.96,-0.16,-3.27,P8-14_rep2
Ppargc1a.2,-0.09,-1.81,1.45,-2.11,P8-14_rep2
Ppargc1a.3,-3.11,-2.71,-0.05,-3.91,P8-14_rep2
Ppargc1a.4,0.89,0.20,1.77,-1.09,P8-14_rep2
Prdm1.1,-0.25,-2.58,1.30,-3.09,P8-14_rep2
Prdm1.2,0.07,-1.18,0.33,-2.47,P8-14_rep2
Prdm1.3,-1.53,-6.14,0.77,-1.93,P8-14_rep2
Prdm1.4,-0.09,-1.45,1.36,-1.21,P8-14_rep2
Prdm10.1,-0.83,-1.06,1.53,-2.45,P8-14_rep2
Prdm10.2,0.83,-0.50,1.79,-0.86,P8-14_rep2
Prdm10.3,-11.94,-9.96,-3.22,0.00,P8-14_rep2
Prdm10.4,-0.43,-0.33,2.40,-0.61,P8-14_rep2
Prdm11.2,-14.94,-11.31,-27.38,-10.96,P8-14_rep2
Prdm11.3,-1.87,-3.68,1.51,-3.05,P8-14_rep2
Prdm11.4,-2.55,-4.87,0.73,-3.21,P8-14_rep2
Prdm12.1,-1.05,-1.90,-0.66,-1.99,P8-14_rep2
Prdm12.2,-0.23,-1.65,0.05,-3.99,P8-14_rep2
Prdm12.3,-1.88,-4.81,1.19,-9.38,P8-14_rep2
Prdm12.4,-0.51,-2.81,0.96,-1.42,P8-14_rep2
Prdm13.1,0.28,-0.62,1.41,-2.61,P8-14_rep2
Prdm13.2,-1.21,-6.00,-0.33,-5.24,P8-14_rep2
Prdm13.4,-14.24,-28.93,-8.46,-10.44,P8-14_rep2
Prdm14.1,-2.62,-4.68,-0.81,-3.85,P8-14_rep2
Prdm14.2,-1.90,-9.47,2.11,-2.27,P8-14_rep2
Prdm14.3,-1.32,-9.03,0.67,-13.32,P8-14_rep2
Prdm14.4,-9.10,-14.13,-15.13,-5.84,P8-14_rep2
Prdm15.1,0.00,-27.38,-26.46,0.00,P8-14_rep2
Prdm15.2,-0.28,-2.36,0.71,-2.43,P8-14_rep2
Prdm15.3,-2.49,-8.49,-0.32,-3.89,P8-14_rep2
Prdm15.4,1.76,0.53,2.29,-1.04,P8-14_rep2
Prdm16.1,-9.24,-11.93,-0.02,-11.06,P8-14_rep2
Prdm16.2,0.00,-28.09,-13.81,0.00,P8-14_rep2
Prdm16.3,0.00,-20.68,-26.35,0.00,P8-14_rep2
Prdm2.1,-14.53,-12.73,-20.68,-12.41,P8-14_rep2
Prdm2.2,-2.45,-6.65,-1.85,-4.03,P8-14_rep2
Prdm2.3,-2.43,-2.62,-0.11,-5.28,P8-14_rep2
Prdm2.4,1.13,-0.38,1.80,-0.57,P8-14_rep2
Prdm4.1,-10.69,-16.35,-17.82,-10.83,P8-14_rep2
Prdm4.2,1.21,-0.06,2.24,-0.62,P8-14_rep2
Prdm4.3,-2.50,-3.04,-0.31,-3.65,P8-14_rep2
Prdm4.4,-2.61,-9.02,-2.60,-4.16,P8-14_rep2
Prdm5.1,0.81,-2.32,1.18,-3.67,P8-14_rep2
Prdm5.2,-5.05,-9.17,-10.28,-3.26,P8-14_rep2
Prdm5.3,-9.77,-15.34,-16.59,-7.25,P8-14_rep2
Prdm5.4,-2.86,-3.08,0.93,-3.71,P8-14_rep2
Prdm6.1,1.01,-2.06,-0.14,-2.59,P8-14_rep2
Prdm6.2,-6.42,-3.90,0.87,-3.77,P8-14_rep2
Prdm6.3,-11.30,-19.48,-19.48,-10.28,P8-14_rep2
Prdm6.4,1.65,-0.67,2.43,-1.47,P8-14_rep2
Prdm8.1,1.77,0.66,2.02,0.27,P8-14_rep2
Prdm8.2,-1.22,-2.41,-0.14,-1.96,P8-14_rep2
Prdm8.3,-3.11,-4.79,-1.00,-3.96,P8-14_rep2
Prdm8.4,-2.96,-2.33,0.86,-3.70,P8-14_rep2
Prdm9.1,-8.32,-4.82,-4.56,-6.03,P8-14_rep2
Prdm9.2,-1.87,-3.09,-12.01,-3.67,P8-14_rep2
Prdm9.3,-11.30,-26.46,-18.99,0.00,P8-14_rep2
Prdm9.4,1.45,-0.77,1.83,-0.64,P8-14_rep2
Prkaa1.1,-5.96,-3.88,-3.18,-2.96,P8-14_rep2
Prkaa1.2,1.06,-1.15,1.51,-2.50,P8-14_rep2
Prkaa1.3,-0.15,-2.78,1.25,-2.03,P8-14_rep2
Prkaa1.4,-13.69,-3.23,-15.16,0.00,P8-14_rep2
Prkaa2.1,-1.23,-2.34,1.87,-3.06,P8-14_rep2
Prkaa2.2,0.52,-1.38,2.64,-1.13,P8-14_rep2
Prkaa2.3,1.80,-0.81,2.24,-0.80,P8-14_rep2
Prkaa2.4,-3.27,-12.48,-8.69,-5.23,P8-14_rep2
Prkcd.1,0.37,-0.52,1.72,-0.66,P8-14_rep2
Prkcd.2,-8.17,-12.73,0.93,-2.94,P8-14_rep2
Prkcd.3,1.14,-1.00,1.12,-1.03,P8-14_rep2
Prkcd.4,-3.12,-3.12,-2.22,-4.10,P8-14_rep2
Prmt1.1,-14.14,-13.25,-12.20,-12.85,P8-14_rep2
Prmt1.2,-7.03,-2.37,1.51,-3.03,P8-14_rep2
Prmt1.3,-2.40,-5.34,0.74,-3.21,P8-14_rep2
Prmt1.4,-1.01,-4.34,-6.46,-3.63,P8-14_rep2
Prmt2.1,-2.76,-2.72,-0.07,-5.28,P8-14_rep2
Prmt2.2,-2.45,-2.27,-17.32,-13.91,P8-14_rep2
Prmt2.3,-0.29,-2.27,2.24,-2.20,P8-14_rep2
Prmt2.4,1.33,0.14,2.74,-0.75,P8-14_rep2
Prmt3.1,0.30,-1.11,2.20,-1.28,P8-14_rep2
Prmt3.2,1.63,0.73,3.08,1.48,P8-14_rep2
Prmt3.3,1.34,-0.36,0.96,-1.45,P8-14_rep2
Prmt3.4,1.66,-0.88,1.59,-0.63,P8-14_rep2
Prmt5.1,-11.53,-11.88,-19.91,-11.19,P8-14_rep2
Prmt5.2,1.21,0.03,2.45,-0.76,P8-14_rep2
Prmt5.3,1.63,-0.40,1.66,-1.29,P8-14_rep2
Prmt5.4,-12.66,-10.79,-7.95,-7.82,P8-14_rep2
Prmt6.1,-2.25,-10.79,-16.23,-5.29,P8-14_rep2
Prmt6.2,-4.40,-5.82,-0.14,-3.22,P8-14_rep2
Prmt6.3,-4.14,-3.86,-0.32,-1.95,P8-14_rep2
Prmt6.4,-11.08,-17.72,-17.39,-9.56,P8-14_rep2
Prmt7.1,-4.75,-4.49,-0.92,-6.14,P8-14_rep2
Prmt7.2,-11.00,-9.18,-29.91,0.00,P8-14_rep2
Prmt7.3,-2.83,-2.66,-0.32,-2.29,P8-14_rep2
Prmt7.4,-3.59,-4.22,-12.00,-9.39,P8-14_rep2
Prmt8.1,0.05,-9.00,0.84,-2.07,P8-14_rep2
Prmt8.2,-5.88,-2.63,1.75,-4.12,P8-14_rep2
Prmt8.3,-7.46,-18.99,-19.91,-11.49,P8-14_rep2
Prmt8.4,2.97,1.19,2.35,1.37,P8-14_rep2
Psip1.1,1.23,-0.05,1.88,-0.71,P8-14_rep2
Psip1.2,2.11,3.43,3.39,2.92,P8-14_rep2
Psip1.3,0.65,-2.09,2.08,-2.84,P8-14_rep2
Psip1.4,0.57,-0.52,1.68,-0.92,P8-14_rep2
Rbbp4.1,-1.52,-1.02,2.28,-1.14,P8-14_rep2
Rbbp4.2,-7.47,-1.77,-0.32,-3.16,P8-14_rep2
Rbbp4.3,1.61,0.42,1.38,-0.44,P8-14_rep2
Rbbp5.1,-0.63,-2.07,1.20,-2.03,P8-14_rep2
Rbbp5.2,-0.98,-1.86,1.46,-3.04,P8-14_rep2
Rbbp5.3,0.68,-2.42,1.49,-1.46,P8-14_rep2
Rbbp5.4,1.09,-2.62,2.05,-2.40,P8-14_rep2
Rbbp7.1,0.30,-0.67,2.15,-0.59,P8-14_rep2
Rbbp7.2,-0.51,-1.45,1.48,-1.67,P8-14_rep2
Rbbp7.3,0.63,0.64,0.64,0.62,P8-14_rep2
Rbbp7.4,0.10,-0.57,1.41,-1.65,P8-14_rep2
Ring1.1,-3.58,-2.26,-5.26,-4.06,P8-14_rep2
Ring1.3,-0.51,-4.04,0.74,-4.05,P8-14_rep2
Ring1.4,-6.67,-2.30,1.35,-2.21,P8-14_rep2
Rnf2.1,-1.95,-1.95,-0.71,-2.85,P8-14_rep2
Rnf2.2,-13.69,-28.64,-20.31,-2.48,P8-14_rep2
Rnf2.3,-11.30,-20.31,-16.51,-10.24,P8-14_rep2
Rnf20.1,-7.67,-10.97,-7.26,-9.97,P8-14_rep2
Rnf20.2,-1.27,-5.46,-2.50,-5.98,P8-14_rep2
Rnf20.3,1.11,-0.81,1.70,-0.75,P8-14_rep2
Rnf20.4,-2.45,-2.92,-3.19,-3.96,P8-14_rep2
Rnf217.1,-0.09,-1.33,1.54,-8.02,P8-14_rep2
Rnf217.2,-1.97,-3.89,1.36,-2.54,P8-14_rep2
Rnf217.3,-14.25,-7.45,-10.15,-4.27,P8-14_rep2
Rnf217.4,0.35,-0.82,1.85,-1.10,P8-14_rep2
Rnf40.1,0.01,-2.38,-3.24,-4.25,P8-14_rep2
Rnf40.2,-9.43,-9.21,-2.78,-4.11,P8-14_rep2
Rnf40.3,-0.08,-2.04,-0.03,-2.21,P8-14_rep2
Rnf40.4,-4.92,-9.89,0.52,-4.02,P8-14_rep2
Runx3,-5.93,-18.20,-0.75,-6.34,P8-14_rep2
Runx3.2,-4.73,-14.90,-2.24,-9.67,P8-14_rep2
Runx3.3,-4.92,-3.12,-11.76,-8.22,P8-14_rep2
Tbx21,-0.75,-2.72,-0.83,-0.70,P8-14_rep2
Tbx21.3,-3.64,-5.84,-2.32,-1.88,P8-14_rep2
Tbx21.4,-4.03,-3.57,-1.27,0.52,P8-14_rep2
Bcl6,0.41,4.26,9.80,4.16,P15-21_rep1
Bcl6.2,-0.30,-1.47,15.82,4.13,P15-21_rep1
Bcl6.3,0.17,4.72,-0.09,3.23,P15-21_rep1
CD4.1,15.88,19.94,-14.15,10.69,P15-21_rep1
CD4.2,4.77,5.34,-3.91,6.96,P15-21_rep1
CD4.3,9.67,7.80,-5.11,4.20,P15-21_rep1
CD4.4,5.14,5.11,7.11,6.55,P15-21_rep1
CDK9.1,-0.26,-1.11,10.88,-6.18,P15-21_rep1
CDK9.2,2.97,-18.26,-12.75,-35.75,P15-21_rep1
CDK9.3,6.20,-2.47,5.96,-3.27,P15-21_rep1
Ccnt1,24.06,8.86,-2.05,11.72,P15-21_rep1
Ccnt1.2,4.24,1.19,24.90,-3.77,P15-21_rep1
Ccnt1.3,-1.14,-4.60,1.88,-6.98,P15-21_rep1
Ccnt1.4,0.35,-5.20,8.88,-17.73,P15-21_rep1
Cd14,-3.36,-2.36,10.50,-2.30,P15-21_rep1
Cd14.2,-10.56,-12.39,8.55,-9.78,P15-21_rep1
Cd19,-8.16,-8.22,-1.54,-9.72,P15-21_rep1
Cd19.3,-29.36,-29.36,-37.66,-11.11,P15-21_rep1
Cd19.4,-26.30,-33.00,-24.61,-41.44,P15-21_rep1
Fosb,-30.44,-30.44,-1.70,-30.44,P15-21_rep1
Fosb.2,0.00,0.00,-10.27,0.00,P15-21_rep1
Hes1,-7.03,-13.42,-43.15,0.11,P15-21_rep1
Hes1.2,7.43,2.31,-29.57,7.71,P15-21_rep1
