x,8805|TRIM24|O15164,6119|RPA3|P35244,84678|KDM2B|Q8NHM5,3431|SP110|Q9HB58,196528|ARID2|Q68CP9,84661|DPY30|Q9C005,57492|ARID1B|Q8NFD5,51780|KDM3B|Q7LBC6,55274|PHF10|Q8WUB8,11107|PRDM5|Q9NQX1,1912|PHC2|Q8IXK0,3720|JARID2|Q92833,6595|SMARCA2|P51531,30827|CXXC1|Q9P0U4,6749|SSRP1|Q08945,10943|MSL3|Q8N5Y2,80854|SETD7|Q8WTS6,79831|KDM8|Q8N371,57713|SFMBT2|Q5VUG0,84759|PCGF1|Q9BSM1,23476|BRD4|O60885,9219|MTA2|O94776,10919|EHMT2|Q96KQ7,4221|MEN1|O00255,10933|MORF4L1|Q9UBU8,63976|PRDM16|Q9HAZ2,57504|MTA3|Q9BTC8,84148|KAT8|Q9H7Z6,91133|L3MBTL4|Q8NA19,5431|POLR2B|P30876,55140|ELP3|Q9H9T3,80335|WDR82|Q6UXN9,10389|SCML2|Q9UQR0,10771|ZMYND11|Q15326,4673|NAP1L1|P55209,2146|EZH2|Q15910,11108|PRDM4|Q9UKN5,54620|FBXL19|Q6PCT2,29117|BRD7|Q9NPI1,8467|SMARCA5|O60264,3065|HDAC1|Q13547,26038|CHD5|Q8TDI0,8726|EED|O75530,9329|GTF3C4|Q9UKN8,23613|ZMYND8|Q9ULU4,22992|KDM2A|Q9Y2K7,142|PARP1|P09874,10013|HDAC6|Q9UBN7,54617|INO80|Q9ULG1,9810|RNF40|O75150,9869|SETDB1|Q15047,9682|KDM4A|O75164,8085|MLL2|O14686,23028|KDM1A|O60341,9739|SETD1A|O15047,84108|PCGF6|Q9BYE7,23569|PADI4|Q9UM07,3015|H2AFZ|P0C0S5,26147|PHF19|Q5T6S3,1911|PHC1|P78364,54904|WHSC1L1|Q9BZ95,10419|PRMT5|O14744,3276|PRMT1|Q99873,23246|BOP1|Q14137,6045|RNF2|Q99496,387893|SETD8|Q9NQR1,23411|SIRT1|Q96EB6,6597|SMARCA4|P51532,83746|L3MBTL2|Q969R5,8520|HAT1|O14929,2145|EZH1|Q92800,51230|PHF20|Q9BVI0,5563|PRKAA2|P54646,55193|PBRM1|Q86U86,6601|SMARCC2|Q8TAQ2,80012|PHC3|Q8NDX5,10765|KDM5B|Q9UGL1,54093|SETD4|Q9NVD3,79960|PHF17|Q6IE81,11143|KAT7|O95251,8289|ARID1A|O14497,26013|L3MBTL1|Q9Y468,11091|WDR5|P61964,6419|SETMAR|Q53H47,23466|CBX6|O95503,23774|BRD1|O95696,10902|BRD8|Q9H0E9,5252|PHF1|O43189,5927|KDM5A|P29375,23135|KDM6B|O15054,51460|SFMBT1|Q9UHJ3,84444|DOT1L|Q8TEK3,546|ATRX|P46100,8242|KDM5C|P41229,23030|KDM4B|O94953,6603|SMARCD2|Q92925,6672|SP100|P23497,55693|KDM4D|Q6B0I6,60|ACTB|P60709,23309|SIN3B|O75182,1105|CHD1|O14646,64754|SMYD3|Q9H7B4,10322|SMYD5|Q6GMV2,57634|EP400|Q96L91,80853|JHDM1D|Q6ZMT4,2289|FKBP5|Q13451,22955|SCMH1|Q96GD3,65980|BRD9|Q9H8M2,10196|PRMT3|O60678,25942|SIN3A|Q96ST3,2965|GTF2H1|P32780,1107|CHD3|Q12873,23081|KDM4C|Q9H3R0,8208|CHAF1B|Q13112,56979|PRDM9|Q9NQV7,84456|L3MBTL3|Q96JM7,5110|PCMT1|P22061,6015|RING1|Q06587,27154|BRPF3|Q9ULD4,23133|PHF8|Q9UPP1,389856|USP27X|A6NNY8,54623|PAF1|Q8N7H5,158880|USP51|Q70EK9,3066|HDAC2|Q92769,84289|ING5|Q8WYH8,1108|CHD4|Q14839,6594|SMARCA1|P28370,3054|HCFC1|P51610,8535|CBX4|O00257,639|PRDM1|O75626,84733|CBX2|Q14781,2186|BPTF|Q12830,5931|RBBP7|Q16576,10498|CARM1|Q86X55,7468|WHSC1|O96028,56981|PRDM11|Q9NQV5,8930|MBD4|O95243,57680|CHD8|Q9HCK8,58508|MLL3|Q8NEZ4,51105|PHF20L1|A8MW92,23492|CBX7|O95931,11335|CBX3|Q13185,10036|CHAF1A|Q13111,53615|MBD3|O95983,27125|AFF4|Q9UHB7,6596|HLTF|Q14527,59336|PRDM13|Q9H4Q3,84787|SUV420H2|Q86Y97,6604|SMARCD3|Q6STE5,7290|HIRA|P54198,57332|CBX8|Q9HC52,7319|UBE2A|P49459,7403|KDM6A|O15550,56950|SMYD2|Q9NRG4,10155|TRIM28|Q13263,8850|KAT2B|Q92831,6605|SMARCE1|Q969G3,22823|MTF2|Q9Y483,4204|MECP2|P51608,150572|SMYD1|Q8NB12,55818|KDM3A|Q9Y4C1,2648|KAT2A|Q92830,10951|CBX1|P83916,23522|KAT6B|Q8WYB5,22976|PAXIP1|Q6ZW49,9070|ASH2L|Q9UBL3,64324|NSD1|Q96L73,114826|SMYD4|Q8IYR2,11168|PSIP1|O75475,2122|MECOM|Q13465,4152|MBD1|Q9UIS9,9611|NCOR1|O75376,4299|AFF1|P51825,648|BMI1|P35226,2962|GTF2F1|P35269,1106|CHD2|O14647,5929|RBBP5|Q15291,6602|SMARCD1|Q96GM5,22933|SIRT2|Q8IXJ6,8932|MBD2|Q9UBB5,6046|BRD2|P25440,672|BRCA1|P38398,11198|SUPT16H|Q9Y5B9,6839|SUV39H1|O43463,79813|EHMT1|Q9H9B1,51592|TRIM33|Q9UPN9,56341|PRMT8|Q9NR22,5928|RBBP4|Q09028,65094|JMJD4|Q9H9V9,7994|KAT6A|Q92794,55929|DMAP1|Q9NPF5,9031|BAZ1B|Q9UIG0,11176|BAZ2A|Q9UIF9,7799|PRDM2|Q13029,51147|ING4|Q9UNL4,23326|USP22|Q9UPT9,6599|SMARCC1|Q92922,7862|BRPF1|P55201,3275|PRMT2|P55345,23468|CBX5|P45973,84333|PCGF5|Q86SE9,51111|SUV420H1|Q4FZB7,23210|JMJD6|Q6NYC1,6598|SMARCB1|Q12824,9112|MTA1|Q13330,86|ACTL6A|O96019,23512|SUZ12|Q15022,7703|PCGF2|P35227,6304|SATB1|Q01826
10013|HDAC6|Q9UBN7,0,0,0,0,0,2.256970885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407949671,0,0,0,0,0,0.729101029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511762878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172745131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54617|INO80|Q9ULG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255742708,0,0,0,0,0,0,0,0,0,0,0.158361546,0,0,0,0.145873843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224716122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325787231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.872444812,0,0,0
9810|RNF40|O75150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.478953577,0,0,0,0,0,0.749543662,0,0,0,0,0,0,8.734786656,0,0,0,1.720178543,0,0,0,0.538190631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631352678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70463612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9869|SETDB1|Q15047,0,0,0,0,0,0,0,0,0,0,1.889772423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.330574069,0,0,0,0,0,2.196382719,0,0,0,0,0.617509232,0,0,0,0,0,0.178893046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004240227,0.297373821,0,1.121810875,0,0,0,1.731021257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579728646,0,0,0,0,0,0,1.544262244,0,1.945247345,0,0,0,0,0,0,0.615780603,0,0,0,0,0,0,0,0,1.065387595,0,0,0,0,0,0,0,0,0,0,0,0,0.234962237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.084578363,6.433652721,0,0,0,0.673571419,0,0,0,1.543846818,0,0,0,0,0,0,0,1.285099915,0,0,0,0,0,1.325959537,2.078246791,0,0
9682|KDM4A|O75164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.868727679,0,0,0,0,0,0,0,0,0,0,0.073198268,0,0,0,0.453943189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.24079171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267680481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8085|MLL2|O14686,0,0,0,0,0,41.83664293,0,0,0,0,0,0,0,19.9638661,0,0,0,0,0,0,0,0,0,22.70538072,0,0,0,5.619950618,0,0,0,6.904707564,0,0,0,0,0,0,0,0,0.165905272,0,0,0,0,0,0.00019,0,0,0,0,0,0,0,17.55705259,2.422116825,0,0,0,0,0,0.017875893,0.000253,0,0.848836291,0,0,0,2.149875883,0,0,8.512592647,0,0,0,0,0,0,0,0,0,0,57.04705822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094829938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979044615,0,0,0,0,0,1.714167224,0,0,0,19.49957804,0,0,0,0,0,0,0,0,0,0,68.59988162,8.521727204,0,0.749823268,0,0,0,0,0,0,0,0,0,0,127.8744047,0,0.000754,0,0,0,0,0,0,0,0,0,60.08095057,88.01548073,0,0,0,0,0,0,0,0,0,0,77.48889566,0,0,0,0,0,0,0,0,0,0,0.072468159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23028|KDM1A|O60341,0,0,0,6.398178453,0,0,0,0,0,0,0.623032572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367618862,0,0,0,0,0,0,0,0,11.93088106,0,0,0,0,0,1.044374057,0,0,8.734786656,0,0,0,0,1.239953138,0,0,0.219723069,0,0,0,0.022645577,0.001648,0,0,0,2.131541913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.76181198,0,0,0,0,0,0,0,0.037605745,0,0,0,0,0,0,0,1.276521256,0,0,6.576273271,0,0,0,0,0,11.69721822,0,0,0,0,0,0,0,19.6299478,0,0,0,0,0.60856662,0,0,0,0.128200721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066044157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9739|SETD1A|O15047,0,0,0,1.291180405,0,32.58202496,0,0,0,0,0.413370719,0,0,63.73085905,0,0,0,0,0,0,0,0,0,29.35010572,0,0,0,13.55783781,0,0,0,26.5035116,0,0,0.117433039,0,0,0,0,0,1.356834152,0,0,0.034388524,0,4.376407588,0.000498,0,0,0,0,0,17.55705259,1.239953138,0,6.767065734,0,6.15e-05,0,0,0,0.000419,0.006115195,0,2.092391076,0,1.813753969,0,6.154556799,0.750980661,0,11.78404873,0,0,0.138497492,0,0,0,0,0,0,0,54.60533939,0,0,0,0,0,0,0,0,0,1.968742643,0,0,0,0,0,0.013896208,0,0,0,0,0,0,0,0,0,0,1.170561725,0,0,0,0,0,0,0.004321105,1.516159232,0,0,2.165041028,0,0,5.150359904,0,0.447365361,0,32.20009507,0,0,0,0,0.005800067,0,0,0,0,0,20.44950556,11.79628218,0,4.827509939,0,0,0.986919248,0,0,0,0,0,0,0,33.48476879,0,0.022756689,1.494634307,0.207483152,0,0,0,0,1.780919869,0,0,18.7997318,85.37490888,0,0,0,0,0,0,0,0,0,0,50.33592924,0,0,0,2.030625783,0,0,0,0,0,0,0.052052535,0,0,1.543850696,0.228377632,0,0,0,0,0,0,0,0.124840522,0,0,0,0,0,0.139025762,0,0,0
84108|PCGF6|Q9BYE7,0,0,28.56485161,0,0,1.059787965,0,0,0,0,11.05909,0,0,8.395126719,0,0,0,0,0,48.55507735,0,0,4.629640536,5.786909598,0,0,0,8.762976564,0,0,0,0.593112286,1.154468936,0,0,0,0,0,0,0.025983759,2.23443051,0,0,0,0,1.115962711,0.027419477,0,0,0,0,0,2.422116825,0,6.767065734,0,0,9.48e-05,0,16.67854498,4.980435636,0.000126,1.33e-08,0,38.11841381,0,0,0,98.90767694,0,0,8.463750052,0,0,0,13.78282488,0,0,0,0,0,0,55.4768933,0,9.713260426,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34e-05,0,0,0,0,0,0,0,6.987734356,0,0,0,0,0,0,13.83122628,0,0,3.66e-05,88.13705935,0,0,0,0,0,5.233269218,0,15.12412906,0,8.07732775,6.457004548,0,15.59382659,0,0.000459,0,0,0,0,0,3.774458144,8.475580018,0,73.39692412,13.02435134,0,0,0,0,0,0,0,27.89590802,0,4.795702371,2.287742166,0.579863567,0,0,0,0,0,0,0,45.21868018,0,2.798000292,4.24464904,0,0,0,0,0,0,0,48.90190685,0,0,4.969932592,0,0,0,0,0,0,0,3.502603819,0,0,2.774966462,0,0,0,0.023600933,0,0,0,0,0,0,0,7.159132482,49.74812145,0,0,0,1.041870957,0,0,46.39058638,0
23569|PADI4|Q9UM07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109710547,0,0,0,0,0,0,0,0,0,0,0.19515406,0,0,0,0,0,0.085264445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039,0.00047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.611887019,2.62e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328241992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497637981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924414748,0,0,0
3015|H2AFZ|P0C0S5,0.002050939,0.503152056,0.005348437,0,0,1.65e-09,4.54e-06,0.574178135,4.12e-11,0,1.45e-08,0.303585302,6.4e-08,0,0.007833897,0.070936407,0,0.064933144,0,2.9e-05,0.007295124,0,0.21860073,0,0,5.513960775,0,0.011406414,0,9.95e-10,0.237141964,0.058430123,0.347145933,1.851794544,2.45e-07,0.081053692,0.554004328,0.061931108,2.77e-08,2.95e-07,2.61e-12,0,0.008083637,2.3e-10,0.021926098,0,9.57e-20,0,0.158361546,1.720178543,0,0.073198268,0,0.219723069,6.15e-05,9.48e-05,0,0,0.110266242,0,0.150949794,1.22e-64,5.79e-22,0.073372552,2.98e-11,0,0,4.96e-11,9.19e-05,0.000521,1.61e-05,0,0.001851952,3.96e-09,1.39e-12,0,1.235068333,2.089016282,0,1.22e-05,0,0,9.16e-12,0.150160477,7.71e-05,2.94e-05,0,0.004426041,0,0.030799153,1.648037069,1.260806967,0.194339727,0,0.001656961,0,4.623785205,3.88e-05,7.38e-54,0,0.340365787,0,1.983342641,0.701745783,0,0.33128145,9.41e-07,0,0,4.34e-07,2.13e-05,0,0.078573066,0.079273242,0,0.013853421,1.51e-18,7.53e-09,0,0,0.354573203,2.346163774,1.25440034,2.67e-06,6.65e-05,0.000112,0.003413133,0.000179,0.001321578,1.727489766,0,0,6.72e-16,0.003864108,0.365643959,0,0.167827427,0.861088634,0,0,0,3.57e-05,0.260658616,0.000178,0.031793414,0.448749555,0,0.501629019,0,0.526169479,0,4.912266946,0,2.9e-07,1.08e-28,0.000518,2.58e-14,0.003085491,0.130383577,0,0.210488637,0,0.146179351,0.000149,0,2.01e-11,2.736025911,0,0.011194919,0,0.381084209,0.482673238,0.139742308,0,0.013963394,0.192111506,7.7e-10,0,0,0,0.014560683,0,0.003142505,0.000141,0.316036163,0.012470296,0.299912292,1.12e-08,0,0,0.54137036,1.98e-06,0,0.300590834,0.000333,0.371516142,6.23e-13,0,0.089065784,0.029336691,0,0.472970323,0.060779873,9.6e-12,0.000126,5.92e-12,0.001310178,0,4.149023525
26147|PHF19|Q5T6S3,0,0,0,0,0,0.879226127,0,0,0,0,0,13.11752858,0,0,0,0,0,0,0,0,0,2.69489373,2.436169512,0,0,0,2.898939251,0,0,0,0,0,0,0,0,16.25318817,0,0,0,1.089661097,0.296250908,3.847362054,13.83763134,0.523886052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110266242,0,0,0,0.033703487,0,0,0,0,0,0,0,1.860702781,12.55391969,0,0,1.168213296,0.871746644,0,0,0,0,0,0,0,0,0,0,0,0,14.76613974,0,0,0,0,0,0,0,0,0,0,0.022856336,2.645251484,0,0,0,0,0,0,0,0,0,1.355763865,0,2.946630277,0,1.633601433,0,0,0,0,0,0,0,0,0,1.069106527,0,1.441125244,2.48807393,0,1.904161544,0,0,2.948413077,4.36215933,0,0,0,0,0,0,0,0,0,1.73313037,2.372059338,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78865589,2.388763124,0,0,0,1.345307712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.912520028,0,0,0,0,2.633583829,0,0,8.064216251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.041570481,0,12.25945164,0,0
1911|PHC1|P78364,0,0,22.4790494,0,0,0,0,0,0,0,33.52290666,0,0,0,0,0,0,0,0,24.26663865,0,0,0,0,0,0,0,0,0,0,0,0,4.850056945,0,0,0,0,0,0,0,0.015310706,0,0,0,0,2.054494809,0.011560072,0,0,0,0,0,0,0,0,16.67854498,0,0,0,0,0,0.002641073,0,0,24.85192276,0,0,0,11.13152492,0,0,0,0,0,0,44.37566537,0,0,0,0,0,0,9.480323196,0,17.48426662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002502806,0,0,0,0,0,0,0,32.10004113,0,0,0,0,0,0,0,0,0,0,30.86340857,0,0,0,0,0,0.318756317,0,0,0,0,14.87368702,0,23.77725455,0,0,0,0,0,0,0,0,0,14.30530548,7.40685319,0,0,0,0,0,0,0,0,48.62995642,0,0,2.918045863,0.009265578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.41725587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.78984021,0,0,0,0,0,0,34.85479425,0
54904|WHSC1L1|Q9BZ95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217681661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908495216,1.410645079,0,0,0,0,0,0.56359381,0,0,0,0,0,0,0,0,4.980435636,0,0.150949794,0,0,0,0.094434533,0.050518903,0,0.543327244,0,0,0,4.648440309,0,0,0,0,0,0,0,0,0,0,0,0,0,3.378553369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818766615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.889790477,0,0,0,3.058786614,0,0,0,0,0,0.8890971,0,5.285217269,0,0,0,0,0,0,0.19781474,0,0,0,0,0,0,0,0,4.198081857,6.201480393,0,0,0,0,0,0,0,0,0,0,0,0.396187677,0,0,0,0,0,0,0,7.359713726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412961236,0,0,1.560851131,0,0,0,0.889578941,0,0,0,0,0,0,0,3.330321957,0,0,0,0,0,0,0,0,0
10419|PRMT5|O14744,0.000419,4.13e-05,0.020091146,0.380270344,0.015170363,2.93e-08,0.014700564,0.068415999,1.88e-10,4.336975772,1.22e-09,0.414923343,0.354025479,0.006595755,3.11e-08,0.008877924,5.081690429,0.000125,1.648968475,0.025578492,0.000928,0.276180343,0.679331823,0.003829064,6.04187634,2.949406014,0.277430767,0.008267349,1.408413874,4.21e-08,0.005336084,2.48e-10,0.792759077,0.561203914,4.49e-20,0.08253816,2.190597976,1.09e-06,0.000855,1.2e-17,4.75e-42,0.059637941,0.500430006,3.13e-39,0.000158,2.988278741,1.37e-77,0.511762878,0.145873843,0.538190631,0.004240227,0.453943189,0.017875893,0.022645577,0.000419,0.000126,0.00039,1.22e-64,0.033703487,0.002641073,0.094434533,0,2.56e-60,0.010479275,6.82e-18,0.096676081,0.021834982,2.04e-09,3.42e-06,0.968571824,0.17945838,0.022411829,0.000102,8.09e-13,2.31e-13,0.001976628,0.014948431,3.071801355,0.326722602,0.046189985,0.148314803,0.000328,6.31e-11,1.814518104,0.000505,1.346678143,0.764935384,0.255260203,2.781317739,1.702783609,0.005330298,0.286860112,0.03291098,5.364032149,8.21e-06,0.016425875,0.141892386,0.004573514,6.83e-69,0.231377555,0.04465947,0.024579555,1.848188427,0.189999107,0.108859741,0.014694068,0.009751597,0.039629168,7.206262515,1.39e-08,0.11204392,0.033908936,1.79e-07,0.00058,9.916132871,0.739412272,6.69e-51,1.14e-14,0.165820253,0.973299645,0.375687458,0.008496892,1.664872148,2.82e-08,0.027047732,0.000225,0.000804,0.002835743,6.93e-16,0.055142296,0.004932063,0.116487757,1.72e-36,0.000304,1.49455451,1.943873194,3.490568343,0.288533976,0.014459191,0.019046902,0.853948638,2.49e-10,0.00033,0.042198275,2.21e-08,0.000967,5.477421944,0.008432899,0.277825067,0.689876153,0.014304383,2.085522461,0.002102284,5.79e-08,8.71e-85,0.246174102,8.83e-09,0.226921986,2.62e-12,0.352339054,2.632469339,0.071488268,2.66e-05,0.008364793,0.017794674,0.002221068,0.293573842,3.997608267,2.48e-12,3.052577491,0.003133883,0.093314391,0.006277829,0.056322978,1.220075651,9.21e-05,0.001041283,0.430120023,3.245791971,0.236885536,0.005584365,0.885236912,9.53e-10,0.000397,0.043993347,0.001319001,0.000611,3.55e-29,1.4e-05,0.136716183,0.002954625,1e-21,0.836158485,0.034063478,0.077025139,1.726489108,2.58e-06,0.108616076,0.099703076,1.88e-08,0.054522396,0.009143375,6.52e-07,0.010247329,0.002012904,5.94e-13,0.163174592,0.018892981,0.519613305
3276|PRMT1|Q99873,0.47396582,0.000122,0,1.374146358,0.004944657,0.000289,0.000418,0.002375381,5.7e-05,0.89457247,2.76e-06,0,0,0,0.001858432,0,1.17351367,0.051230907,0,0,0.0201394,0,0.262645942,0,0.231073513,0,0,0,0,7.23e-06,0.605992264,3.47e-05,0,0,0.000407,0.010508762,10.94204948,0,0.000222,4.94e-05,2.03e-10,0,0.007883637,0.000703,0.088985791,0,1.43e-10,0,0,0,0.297373821,0,0.000253,0.001648,0.006115195,1.33e-08,0.00047,5.79e-22,0,0,0.050518903,2.56e-60,0,0.213157079,1.61e-07,0,1.430766028,0.000507,6.17e-07,0.000572,0.091209139,0,0,0.000702,0.000443,0,2.023567313,2.159911325,0.005780275,0.037869505,0.000812,0,9.52e-06,0,3.87e-05,1.361494019,0,0.000554,1.428750777,0.461815106,0,0,0.634321349,0,0,0.002192338,1.385487535,0.132391173,2.17e-50,0.114073424,0.615071381,0,0,0,1.393099517,0,0,0,0,3.43e-05,0.010111437,0.022721244,0.004423998,0.000696,0,0,4.75e-05,2.77e-12,0.25882232,0,0.412462171,0.00384496,0,1.65e-07,1.646934918,0.035618698,0.002240481,0,2.46e-09,0,0,0,1.88e-07,0.152556065,0.457389237,0,4.254898654,1.234742381,0.000222,0,0,1.28e-07,0.002149714,0.007750857,0.00767538,0.087818357,0,3.508352129,0,0,0,0,0,0,1.96e-09,0.161708073,0.001954998,0.01956968,0.005552985,0,0,0.405160934,0.000105,1.270678123,0,2.16e-07,0,0,0.182192799,0,0.240761755,0,0,0,0.000304,0.458868538,2.95e-05,0.000151,0,0,1.303623526,6.820658931,0.001003892,0.337337787,0.265383037,0.569821254,5.100388752,8.11e-09,0,0.274506453,0.064402827,2.45e-06,0,0.562233537,0.231889385,0,0.007316368,0.26530694,0,0.012010197,0,0.072595688,0.021342107,0.003067996,0.000608,1.68e-05,0.017287175,0,0
23246|BOP1|Q14137,0,0,0,0,0,1.173340504,0,0,0,0,0,0,0,0,1.652865001,0,0,0,0,0,2.649591189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498201217,0,0,0,0,0,0.437173316,0,0,0,0,0,0,0,0,0,0,0.073372552,0,0,0,0.010479275,0.213157079,0,0,0,0,0,0,2.206094975,0,0,0,0,0,0,0,0,0,1.993799986,0,0,1.142926255,0,0,0,0,0,0,0,0,0,3.607849545,0,0,0,0,0,0.015287234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771837132,0,0,0.981281843,0,0,0,0.494265352,0,0,0,0,0,0,0,0,0.91587815,0,0,2.505024959,0,0,0,0,0,0,0,0,0,0.161570053,0,0,0,1.223776416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.673619697,0,1.909718457,0,0,0,0,0.547310971,0,0,0,1.379353414,0,0,0,0,0,0,0,1.127070885,0,0,0,0,2.391413768,0,0,0,0
