plate,shRNA,Well,GeoMean
plate 13,Prdm2.4,G03,578.556316
plate 20,Paf1.2,C07,750.0141698
plate 21,Smarcd2.2,G07,751.5347854
plate 3,Cbx6.2,E03,210.7253469
control 3,shSmarca4.1,E02,755.1249508
plate 5,Ep400.4,G11,211.5714628
control 2,shSmarce1.4,G05,584.5825674
plate 6,Gadd45b.4,F10,212.3052228
plate 20,Paf1.3,E06,762.085143
plate 4,Chd4.3,E08,213.0628619
plate 13,Prdm2.1,C11,591.2094073
plate 12,Pcgf2.1,B02,592.2121065
plate 3,Chaf1b.2,C02,214.2977685
plate 15,Setd5.1,C11,788.2174689
plate 10,Morf4l1.1,D05,607.6396522
Control 1,shSp140.4,F09,219.2307228
plate 8,Kdm1a.3,E11,616.8940644
plate 5,Elp4.2,D09,221.3968935
plate 14,Prmt1.2,C04,627.8109696
plate 7,Hells.1,C03,224.4459018
plate 7,Jarid2.1,B08,224.4835958
plate 13,Prdm8.3,E10,630.6634773
plate 11,Nsd1.3,F09,634.3427946
plate 5,Ezh1.3,E05,226.6006015
plate 7,Ing5.2,C07,228.2914481
plate 20,H2afz.3,D06,839.9873702
Control 1,shSmarca4.3,E04,230.7366433
control 2,shCxxcl.4,D09,661.5622178
plate 14,Rbbp7.4,G02,661.7726313
plate 3,Chaf1a.3,E10,233.9286657
control 2,shCxxcl.2,D07,663.6056048
plate 1,Atad2.4,F04,236.9467571
plate 7,Hdac8.3,E08,237.404384
plate 7,Ing5.4,F04,238.7505213
plate 11,Ncor1.4,G07,690.7248106
plate 7,Jarid2.3,E05,243.3356424
plate 13,Prkcd.4,G05,701.8919636
plate 11,Nap1l3.4,G04,713.1948142
plate 19,Actb,B05,928.7006279
plate 7,Hira.2,E07,248.5380671
plate 13,Prdm11.2,D02,733.883747
plate 16,Smarca4.1,B05,970.513096
plate 10,Myst4.1,C09,748.6964669
plate 9,Mbd2.1,C06,750.8810033
plate 3,Chd2.3,F03,263.7758998
control 2,shBrd8.1,C06,769.1118466
plate 7,Jmjd1c.4,G06,264.324334
plate 20,Paf1.1,B04,1011.281077
Control 1,shCxxcl.4,D09,266.5686318
Control 1,shCd4.2,C10,269.5931281
plate 7,Ing5.3,E06,271.5989518
plate 13,Prdm10.1,B02,798.9750548
plate 15,Rpa3.3,D10,1063.078762
plate 11,Nsd1.1,C11,822.308065
Control 1,shSmarce1.3,G04,280.562554
plate 10,Mll3.4,G08,828.7348658
plate 13,Prdm5.4,G09,828.756535
Control 1,shCd4.4,E11,280.8977702
Control 1,shSmarce1.2,G03,281.6460664
control 2,shSmarca4.1,E02,851.791334
plate 7,Ing4.1,B03,289.1162085
plate 19,Actl6a,E03,1126.493414
plate 10,Mta3.4,G09,866.3263697
plate 4,Cxxc1.4,G09,292.6873307
plate 7,Hdac8.1,B10,296.0116275
plate 18,Ube2i.4,G02,1161.436802
plate 6,Hcfc1.4,G09,303.3602123
plate 6,Gadd45b.3,F06,305.0968658
plate 3,Chaf1a.4,G02,305.4757319
plate 6,Hcfc1.3,D04,311.6044071
plate 7,Hltf.2,D09,311.7939405
Control 1,shSmarce1.4,G05,312.1311581
plate 13,Prdm13.4,F10,950.420978
plate 7,Ing2.3,F09,317.0521312
plate 4,Crebbp.1,C11,321.3665434
plate 7,Ing3.2,E03,321.4782607
plate 16,Smarca4.2,E03,1297.650774
plate 16,Smyd2.3,D07,1298.44878
Control 1,shCxxcl.2,D07,328.441235
control 3,shSmarca4.2,E03,1325.196419
plate 13,Prdm5.3,D04,1012.720255
Control 1,shSmarca4.1,E02,348.0924025
plate 21,Smarcd2.3,B09,1403.900019
plate 19,Arid1a.2,G11,1438.190788
plate 7,Ing4.3,D04,363.2293431
plate 5,Ep300.3,F09,386.644913
plate 3,Chaf1b.4,F07,394.5754982
plate 13,Prdm14.4,G07,1233.627935
plate 7,Jmjd1c.1,C09,418.0249342
Control 1,shBrd8.1,C06,430.3335713
control 2,shSmarca4.2,E03,1445.987586
plate 16,Smarca5.4,G09,1911.42955
plate 11,Nap1l2.2,C04,1496.424282
plate 6,Gtf2b.2,E07,476.4459696
plate 8,Kdm4c.3,E09,1691.433804
plate 14,Prmt1.1,B02,1752.521093
control 3,shRunx3.2,F03,2504.481535
Control 1,shCd4.2,C11,608.2774921
control 2,shRunx3.2,F03,2001.241406
Control 1,shRunx3.2,F03,622.9241716
Control 1,shSmarca4.2,E03,639.398162
plate 14,Prmt1.3,D10,2304.252267
control 3,shRunx3.1,F02,3369.369446
control 3,shRunx3.3,F04,3790.211619
Control 1,shRunx3.3,F04,914.0849224
Control 1,shRunx3.1,F02,1030.970871
plate 21,Sirt2,C08,4791.164063
control 2,shRunx3.3,F04,3854.689764
control 3,shSmarce1.1,G02,5561.751011
control 2,shRunx3.1,F02,4251.273259
