plate,shRNA,Well,GeoMean
plate 1,Ash2l.2,D09,5183.860858
plate 2,Bptf.1,C11,5186.763267
plate 4,Dnmt3l.2,D03,5192.030938
plate 9,Mbd3.3,E05,6111.540336
plate 4,Chd5.4,G08,5205.535618
plate 12,Phf19.4,G03,6115.430356
plate 9,Kdm6a.4,F10,6119.377975
plate 5,Fbxo44.4,G05,5213.053892
plate 3,Chd1.2,C05,5214.601781
plate 10,Mta3.2,C10,6126.896656
plate 1,Atr.3,E09,5218.972898
plate 11,Ncor1.1,D05,6140.375008
plate 14,Ring1.4,F07,6150.117853
plate 17,Supt16h.2,E02,5105.169707
plate 4,Dnmt3a.4,F07,5244.859602
plate 18,Ube2b.3,D04,5111.125905
plate 18,Ube2i.4,G02,5111.803831
plate 3,Chaf1b.3,E05,5262.168436
plate 8,Kdm1a.2,D09,6183.603286
plate 10,Myst3.4,F11,6185.791301
plate 9,L3mbtl2.3,F09,6195.172534
plate 1,Ash1l.4,G07,5283.820003
plate 20,Fbxo17.3,C04,5153.135626
plate 20,Jmjd8.1,G10,5159.404203
plate 15,Setd1a.3,F06,5161.47585
plate 10,Myst3.3,E09,6225.823372
plate 16,Smarcd3.1,B08,5164.92414
plate 10,Nap1l1.2,D11,6230.528551
plate 18,Usp22.3,E09,5178.89484
plate 20,Hdac5.2,F05,5181.103298
plate 18,Trim28.1,B09,5182.654398
plate 8,Kat2a.1,B06,6265.942639
plate 17,Sp110.3,F06,5196.564841
plate 1,Ash2l.4,G10,5342.332408
plate 18,Trim66.2,E03,5201.23201
plate 4,Ctsl.4,G11,5353.387023
plate 2,Baz1a.4,E04,5355.76421
plate 5,Ezh2.2,C05,5361.217759
plate 5,Dub2a.3,D10,5387.058177
plate 15,Setd1a.4,F10,5240.956646
plate 18,Tet3.4,F10,5241.795036
plate 16,Smarcc2.2,C07,5246.493801
plate 5,Fbxl19.2,D03,5409.896743
plate 9,L3mbtl3.1,B05,6343.044614
plate 20,Phf17.1,E09,5260.204608
plate 18,Usp51.3,F03,5286.557221
plate 5,Fbxl19.1,C09,5473.028357
plate 18,Uhrf1.4,F07,5327.254987
plate 12,Phf8.4,G02,6431.871419
plate 9,L3mbtl4.2,C10,6431.996745
plate 19,Wdr5.4,G04,5335.109205
plate 5,Epc1.2,C10,5496.671076
plate 1,Asxl1.4,G03,5503.298381
plate 7,Ing5.3,E06,5504.144635
plate 4,Dmap1.3,E06,5532.817104
plate 9,Kdm5c.4,G04,6508.03264
plate 20,Rnf2.3,D11,5396.254091
plate 12,Pcgf5.4,G04,6517.637975
plate 9,Kdm6a.1,C03,6525.969406
plate 15,Sfmbt2.4,F11,5412.150995
plate 5,Ehmt2.1,C03,5608.517597
plate 4,Chd8.1,D05,5610.62076
plate 5,Ezh1.1,B08,5626.285821
plate 8,Kdm1a.3,E11,6591.323554
plate 18,Trim33.3,F09,5471.602875
plate 10,Mll2.2,D02,6623.39525
plate 4,Dmap1.4,F04,5667.554401
plate 10,Mll1.3,D10,6633.758343
plate 15,Setd8.4,G11,5503.410415
plate 9,L3mbtl2.4,G03,6655.914838
plate 9,Men1.1,B07,6678.745494
plate 10,Myst2.1,B08,6687.72945
plate 20,Fkbp2.3,B10,5543.148956
plate 18,Tet2.3,F02,5552.511379
plate 11,Paxip1.3,E09,6723.615775
plate 17,Smyd5.2,D02,5573.426073
plate 4,Chd6.4,F10,5761.082708
plate 8,Kdm4a.2,C02,6746.438428
plate 5,Ezh2.4,F11,5776.368827
control 3,shmll2.4,C05,5605.408606
plate 16,Smarca5.1,B03,5610.881042
plate 9,Kdm5c.1,B10,6780.058587
plate 8,Kdm4a.4,F07,6801.70372
plate 4,Chd8.2,E07,5839.08515
plate 19,Zmynd8.4,G03,5678.218917
plate 8,Kdm4c.4,F11,6862.140629
plate 20,Parp2.2,C06,5699.673939
plate 5,Ep400.2,E03,5911.221075
plate 4,Dmap1.2,C07,5932.972612
plate 4,Dmap1.1,B04,5945.589619
plate 20,Rnf2.1,G06,5764.889891
control 2,shmll2.4,C05,6965.972432
plate 10,Morf4l1.1,D05,6967.517932
plate 20,Rnf2.2,B07,5786.101575
plate 5,Eed.1,B10,5996.881944
control 2,shmll2.2,C03,7103.968559
plate 20,Phc3.1,B08,5879.737481
plate 5,Ezh2.3,E09,6128.975483
plate 18,Ube2e1.4,F04,5915.01337
plate 20,Phc3.2,C02,5963.257218
plate 7,Jmjd1c.1,C09,6198.136102
plate 1,Asxl1.3,F09,6281.862282
plate 4,Chd8.4,G07,6319.009948
control 2,shmll2.1,C02,7415.501991
control 3,shBptf.1,,6190.587525
plate 5,Eed.3,E08,6484.379878
plate 10,Mll1.4,E04,7547.936031
plate 8,Kdm1a.4,G10,7619.731769
plate 10,Mll2.4,G04,7764.300885
plate 10,Mll2.1,B10,7787.275768
plate 18,Ube2e1.1,B04,6458.80917
plate 5,Ezh2.1,B11,6877.913092
plate 8,Kdm1a.1,B09,8033.273938
plate 5,Eed.4,G04,7779.607586
